ID	Link	Title	Description	⭐	Tier #	Earliest Plausible	Recommended calc	Recommended	Expected calc	Expected	Dependency	Modifier recommended (dependency)	Modifier expected (dependency)	Bracket (hours)	Modifier recommended (bracket)	Modifier expected (bracket)	IRL-time	Modifier recommended (irl time)	Modifier expected (irl time)
JW9B	View	Obtain a Pirate hook (right)	The hook can be obtained from Pirate implings. These can be actively hunted for after their appropriate unlock. They require a Hunter level of 76 to catch.	3	4	Hard	6		6.2	Master	None			21-50	2	2.2	None	0	0
GE7Y	View	Obtain Annihilation from a Sack of very wild rewards	Sacks of wild rewards are awarded on completion of Wilderness Flash Events. Special events will award multiple sacks and give an additional Sack of very wild rewards after the final stage. Wilderness Flash Events are subject to the normal rules. This means you can only do the ones you "need" xp in or combat ones where you must destroy the lamp if you don't "need" combat xp. Note, the Wildy Wyrm event also gives slayer xp and Wyrm reward glands which cannot be opened for these tasks.	4	4	Hard	5.7	Elite	6.35	Master	Drop RNG	0.5	0.75	4.0-6.0	1.2	1.6	None	0	0
7682	View	Obtain Obliteration from a Sack of very wild rewards	Sacks of wild rewards are awarded on completion of Wilderness Flash Events. Special events will award multiple sacks and give an additional Sack of very wild rewards after the final stage. Wilderness Flash Events are subject to the normal rules. This means you can only do the ones you "need" xp in or combat ones where you must destroy the lamp if you don't "need" combat xp. Note, the Wildy Wyrm event also gives slayer xp and Wyrm reward glands which cannot be opened for these tasks.	4	4	Hard	5.7	Elite	6.35	Master	Drop RNG	0.5	0.75	4.0-6.0	1.2	1.6	None	0	0
KEZW	View	Obtain Decimation from a Sack of very wild rewards	Sacks of wild rewards are awarded on completion of Wilderness Flash Events. Special events will award multiple sacks and give an additional Sack of very wild rewards after the final stage. Wilderness Flash Events are subject to the normal rules. This means you can only do the ones you "need" xp in or combat ones where you must destroy the lamp if you don't "need" combat xp. Note, the Wildy Wyrm event also gives slayer xp and Wyrm reward glands which cannot be opened for these tasks.	4	4	Hard	5.7	Elite	6.35	Master	Drop RNG	0.5	0.75	4.0-6.0	1.2	1.6	None	0	0
98QK	View	Obtain the Grandmaster Farmer rank	Requires the maximum 2,500,000 reputation. Reputation is gained when carrying out most activities granting Farming experience.	5	6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
Z28B	View	Obtain the Senior Master Farmer rank	Requires 1,100,000 reputation. Reputation is gained when carrying out most activities granting Farming experience.	4	6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
4B98	View	Send 5 of your consultants off to research together	Consultants are recruited to your research team when you solve all mysteries at their respective digsites. Completion of this task will require an Archaeology level of 110.	5	6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
MMRD	View	Taste ALL the fishy dishes	A Cooking level of 99, a Fishing level of 68 and the completion of the quest Heroes' Quest are required.	5	6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
25ZV	View	Unlock Mune's Desert form after completing the Desert task set	Mune, the area pet can be found wandering the Desert on Monday if you have finished the Elite Desert task set.	5	6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
EQJQ	View	Unlock Mune's Forest form after completing the Tirannwn task set	Mune, the area pet can be found wandering the forests of Tirannwn on Tuesday if you have finished the Elite Tirannwn task set.	5	6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
67MZ	View	Unlock Mune's Ice form after completing the Fremennik task set	Mune, the area pet can be found wandering the Fremennik Province on Wednesday if you have finished the Elite Fremennik task set.	5	6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
QV3B	View	Unlock Mune's Swamp form after completing the Morytania task set	Mune, the area pet can be found wandering the swamps of Morytania on Thursday if you have finished the Elite Morytania task set.	5	6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
DQWX	View	Unlock Mune's Wilderness form after completing the Wilderness task set	Mune, the area pet can be found wandering the Wilderness on Friday if you have finished the Elite Wilderness task set.	5	6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
QJE9	View	Unlock the 'Old Mc' title	The title is unlocked by talking to Sam or Stan the sheepdog at Manor Farm or the Ranch Out of Time respectively, after fully completing the breeding log.	5	6	Master	6.5	Master	7	Grandmaster	Drop RNG	0.5	0.75	0-0.25	0	0.25	None	0	0
WNVD	View	Complete the group PvM requirements for the Master tier	47 out of 56 group PvM uniques and 13 out of 14 group PvM achievements from the Master tier, and all from the lower tiers are required to progress. You may not complete this task or make progress towards any tasks above the Master tier, including whatever your current active task was, until the requirement has been met. Make a ticket in #gpvm-progress-requests to contact the Taskman Team once you think you're done!		6	Master	6		6.25	Master	None			0-0.25	0	0.25	None	0	0
2Q38	View	Become the Ruler of the Sea	This is achieved by succesfully completing all Deep Sea Fishing encounters, these being the whale, the jellyfish invasion and the seamonster.	3	3	Medium	4.95	Hard	5.75	Elite	Group content active	1.75	2.25	0.26-0.50	0.2	0.5	None	0	0
3VR6	View	Cast Ice barrage on a player 99 times in Castle Wars	Freeze!	4	3	Medium	4.45	Hard	5.25	Elite	Group content passive	1.25	1.75	0.26-0.50	0.2	0.5	None	0	0
3VW6	View	Play a round of Great Orb Project on each different Runecrafting altar map	You do not have to win each map, just participate. 50 Runecrafting is required to enter the Runecrafting guild and join the minigame!	2	3	Medium	5.55	Elite	6.45	Master	Group content active	1.75	2.25	1.0-2.0	0.8	1.2	None	0	0
XVZW	View	Show Malcolm to Granny	Animal trait re-rollers can be used to get the chaotic trait on a Lizard Chicken hen, then use name re-rollers to change their name to Malcolm. Do it in this order, the other way around does not work.	3	3	Medium	3.7	Medium	4.25	Hard	Drop RNG	0.5	0.75	0.26-0.50	0.2	0.5	None	0	0
M479	View	Unlock all the Emotes through the Members Loyalty Programme	To buy all emotes, a total of 223,782 loyalty points are required.	5	3	Medium	5.7	Elite	6.5	Master	None			0.26-0.50	0.2	0.5	121-182 days	2.5	3
E2RG	View	Unlock all three Multiple trait boosts	Bought from Granny Potterington at the Player-owned Farm for 6,000 (small), 9,000 (medium) and 12,000 (Large) beans for a total of 27,000.	5	3	Medium	4.95	Hard	5.45	Elite	None			1.0-2.0	0.8	1.2	31-60 days	1.15	1.25
7VM4	View	Unlock Ancient teleport tablets	The unlock can be bought from the Slayer Bounty & Deathmatch Reward Shop for 300 Deathmatch points. Requires completion of Desert Treasure.	2	3	Medium	5.15	Elite	6	Master	Group content active	1.75	2.25	0.51-0.75	0.4	0.75	None	0	0
VVQ8	View	Unlock the 'the Enigmatologist' title	Unlocked in Zaida's Treasure Trails Reward shop for 750 Treasure Trail points.	4	3	Medium	5.75	Elite	6.25	Master	Task allowance	1	1.25	11-20	1.75	2	None	0	0
6QDQ	View	Unlock the Bonfire booster	Unlocked in the Reaper store for 250 Reaper Points or 2,500 Slayer Points. It permanently increases the duration of bonfire health boosts by 25%.	3	3	Medium	5.2	Elite	6.1	Master	None			4.0-6.0	1.2	1.6	15-30 days	1	1.5
DX2R	View	Upgrade a pair of Void knight gloves to its superior version	The Superior void knight gloves are an upgraded version of the void knight gloves which can be made by using a Void knight armour patch on void knight gloves. Void knight armour patches can be purchased from Void Knights for 200 Void Knight commendation points.	2	3	Medium	5.8	Elite	6.95	Master	Group content passive	1.25	1.75	1.0-2.0	0.8	1.2	8-14 days	0.75	1
YVN4	View	Excavate at Kharid-Et while the Pylons are active	An Archaeology level of 12 is required. Once the pylons have been charged to 100% there is a 30 minute time-span in which excavating at the Kharid-Et site has additional buffs.	1	1	Beginner	2.5	Easy	3.25	Medium	Task allowance	1	1.25	0-0.25	0	0.25	1-7 days	0.5	0.75
G79R	View	Obtain the Apprentice Farmer rank	Requires 4,000 reputation. Reputation is gained when carrying out most activities granting Farming experience.	1	1	Beginner	2.7	Easy	3.35	Medium	None			6.0-10.0	1.2	1.6	1-7 days	0.5	0.75
2V98	View	Obtain the Diviner's footwear	The Diviner's outfit pieces can be obtained from participating in the Guthixian Cache D&D.	1	1	Beginner	2.2		2.75	Easy	Task allowance	1	1.25	0.26-0.50	0.2	0.5	None	0	0
EDYW	View	Obtain the Diviner's handwear	The Diviner's outfit pieces can be obtained from participating in the Guthixian Cache D&D.	1	1	Beginner	2.2		2.75	Easy	Task allowance	1	1.25	0.26-0.50	0.2	0.5	None	0	0
DD6R	View	Obtain the Diviner's headwear	The Diviner's outfit pieces can be obtained from participating in the Guthixian Cache D&D.	1	1	Beginner	2.2		2.75	Easy	Task allowance	1	1.25	0.26-0.50	0.2	0.5	None	0	0
VRZ7	View	Obtain the Diviner's headwear add-on	The Diviner's outfit pieces can be obtained from participating in the Guthixian Cache D&D.	1	1	Beginner	2.2		2.75	Easy	Task allowance	1	1.25	0.26-0.50	0.2	0.5	None	0	0
6VGG	View	Obtain the Diviner's legwear	The Diviner's outfit pieces can be obtained from participating in the Guthixian Cache D&D.	1	1	Beginner	2.2		2.75	Easy	Task allowance	1	1.25	0.26-0.50	0.2	0.5	None	0	0
Q4YR	View	Obtain the Diviner's robe	The Diviner's outfit pieces can be obtained from participating in the Guthixian Cache D&D.	1	1	Beginner	2.2		2.75	Easy	Task allowance	1	1.25	0.26-0.50	0.2	0.5	None	0	0
983E	View	Speak to Pickle the cat on the Manor farm when her mice kill count is in double digits	Requires an amulet of catspeak.	1	1	Beginner	2.5	Easy	3.25	Medium	Task allowance	1	1.25	0-0.25	0	0.25	1-7 days	0.5	0.75
Z2ZY	View	Unlock all the Colour changes through the Members Loyalty Programme	To buy all re-colours, a total of 38,000 loyalty points are required.	5	1	Beginner	2.25		2.75	Easy	None			0-0.25	0	0.25	61-120 days	1.25	1.5
B27Q	View	Unlock all the Outfits through the Members Loyalty Programme	To buy all outfits, a total of 44,000 loyalty points are required.	5	1	Beginner	2.25		2.75	Easy	None			0-0.25	0	0.25	61-120 days	1.25	1.5
B2ZD	View	Unlock the first batch of fast travel routes on Mazcab	Requires 750 reputation on Mazcab. Up to 90 reputation can be gained per day - 45 from Trinks' tasks and 45 from a complete Nemi Forest run.	2	1	Beginner	2.55	Easy	3.2	Medium	None			1.0-2.0	0.8	1.2	8-14 days	0.75	1
97WE	View	Upgrade your penguin spy device with the 'Zap' function	The zap function is unlocked by spying on 40 penguins around the world.	3	1	Beginner	2.8	Easy	3.7	Medium	None			1.0-2.0	0.8	1.2	15-30 days	1	1.5
ZY5X	View	Achieve a perfect score when upgrading a building in Fort Forinthry	This can be achieved by only making progress on the optimal building spot.	2	2	Easy	3		3.5	Medium	Task allowance	1	1.25	0-0.25	0	0.25	None	0	0
M4K6	View	Construct the tier 3 Bait box on Anachronia	The cumulative costs are listed on the wiki-page.	3	2	Easy	2.75	Easy	3.25	Medium	None			0-0.25	0	0.25	8-14 days	0.75	1
4QWK	View	Construct the tier 3 Player lodge on Anachronia	The cumulative costs are listed on the respective section on the wiki-page.	4	5	Elite	5.75	Elite	6.25	Master	None			0-0.25	0	0.25	8-14 days	0.75	1
B2Z4	View	Construct the tier 3 Sleeping quarters on Anachronia	The cumulative costs are listed on the respective section on the wiki-page.	2	2	Easy	2.75	Easy	3.25	Medium	None			0-0.25	0	0.25	8-14 days	0.75	1
KZ49	View	Construct the tier 3 Storehouse on Anachronia	The cumulative costs are listed on the respective section on the wiki-page.	2	2	Easy	2.75	Easy	3.25	Medium	None			0-0.25	0	0.25	8-14 days	0.75	1
78J7	View	Construct the tier 3 Town Hall on Anachronia	The cumulative costs are listed on the respective section on the wiki-page.	2	2	Easy	2.75	Easy	3.25	Medium	None			0-0.25	0	0.25	8-14 days	0.75	1
6VD7	View	Cure 100 animals on your farm	Cure 100 diseased animals of their curses, coughs, chews and coronas	2	2	Easy	2.95	Easy	3.5	Medium	None			0.26-0.50	0.2	0.5	8-14 days	0.75	1
JMR5	View	Fill both small pens with rabbits	Requires 12 rabbits total and both small pens bought.	1	2	Easy	2.7	Easy	3.25	Medium	None			0.26-0.50	0.2	0.5	1-7 days	0.5	0.75
B295	View	Find Gordie while training Dungeoneering	Can be found while doing most exp-giving activities in the skill.	5	2	Easy	3		3.5	Medium	Task allowance	1	1.25	0-0.25	0	0.25	None	0	0
GGZN	View	Find Omen while training Necromancy	Can be found while doing most exp-giving activities in the skill.	5	2	Easy	3		3.5	Medium	Task allowance	1	1.25	0-0.25	0	0.25	None	0	0
KZ6X	View	Obtain the Competent Farmer rank	Requires 25,000 reputation. Reputation is gained when carrying out most activities granting Farming experience.	2	2	Easy	3.2		3.6	Medium	None			4.0-6.0	1.2	1.6	None	0	0
J7YV	View	Obtain the Seedicide	Seedicide costs 2,200 Cabbage Facepunch renown, 10,000 beans or 360 Thaler.	2	2	Easy	3.2		3.6	Medium	None			6.0-10.0	1.2	1.6	None	0	0
4Q32	View	Recruit Adam Antite for your Player-owned Farm	Bought from Granny Potterington at the Player-owned Farm for 5,000 beans. Adam can be sent out to retrieve unchecked animals every 6 hours for 100 beans.	3	2	Easy	2.9	Easy	3.5	Medium	None			0.51-0.75	0.4	0.75	1-7 days	0.5	0.75
983K	View	Recruit Callia for your Player-owned Farm	Bought from Granny Potterington at the Player-owned Farm for 2,500 beans. Callia can convert and store excess animals from a full breeding pen into unchecked versions.	2	2	Easy	2.7	Easy	3.25	Medium	None			0.26-0.50	0.2	0.5	1-7 days	0.5	0.75
3QYX	View	Recruit Handy for your Player-owned Farm	Bought from Granny Potterington at the Player-owned Farm for 1,000 beans. Farmhands will stop animals from growing past the adolescent stage at the cost of beans.	2	2	Easy	2.5	Easy	3	Medium	None			0-0.25	0	0.25	1-7 days	0.5	0.75
5QV3	View	Recruit Thing for your Player-owned Farm	Bought from Granny Potterington at the Player-owned Farm for 1,000 beans. Farmhands will stop animals from growing past the adolescent stage at the cost of beans.	2	2	Easy	2.5	Easy	3	Medium	None			0-0.25	0	0.25	1-7 days	0.5	0.75
9594	View	Squish a total of 200 Corrupted scarabs	Squish a total of 200 Corrupted scarabs. The ‘soulobby’ friends chat can assist with finding these.	3	2	Easy	3		3.5	Medium	Task allowance	1	1.25	0-0.25	0	0.25	None	0	0
4V4G	View	Unlock the 'Birdwatcher' title	The title is unlocked by spying on 20 penguins around the world.	1	2	Easy	2.95	Easy	3.5	Medium	None			0.26-0.50	0.2	0.5	8-14 days	0.75	1
8G85	View	Unlock the 'refresh ability cooldown' ability at the Altar of War	Unlockable at War's Retreat once you reach 500 boss kills.	2	2	Easy	3		3.5	Medium	Task allowance	1	1.25	0-0.25	0	0.25	None	0	0
4QDN	View	Unlock the Altar of War at War's Retreat	Unlocked in War's Wares after having at least 200 boss kills.	2	2	Easy	3		3.5	Medium	Task allowance	1	1.25	0-0.25	0	0.25	None	0	0
98D3	View	Unlock the Boss portal at War's Retreat	Unlocked in War's Wares after having at least 100 boss kills.	2	2	Easy	3		3.5	Medium	Task allowance	1	1.25	0-0.25	0	0.25	None	0	0
YVY4	View	Unlock the breeding perk for medium animal pens	Bought from Granny Potterington at the Player-owned Farm for 3,000 beans.	2	2	Easy	2.7	Easy	3.25	Medium	None			0.26-0.50	0.2	0.5	1-7 days	0.5	0.75
6Q29	View	Unlock the Player-owned Farm status icons	Bought from Granny Potterington at the Player-owned Farm for 1,500 beans. Talk to Granny Potterington to toggle this unlock on and off.	2	2	Easy	2.5	Easy	3	Medium	None			0-0.25	0	0.25	1-7 days	0.5	0.75
E2ZW	View	Check out what's up for sail at the Deep Sea Fishing Merchant and make a purchase	The mechant spawns randomly at the hub and stays for a few minutes before departing. Spawns are unique to worlds, so hopping to find him is an option.	2	3	Medium	3		3.25	Medium	None			0-0.25	0	0.25	None	0	0
X9WJ	View	Don't skip a celtic knot	Solve a celtic knot puzzle while completing elite clue scrolls.	2	3	Medium	3.2		3.5	Medium	None			0.26-0.50	0.2	0.5	None	0	0
JBYW	View	Don't skip a puzzle box	Solve a puzzle box while completing hard or elite clue scrolls.	2	3	Medium	3.2		3.5	Medium	None			0.26-0.50	0.2	0.5	None	0	0
K797	View	Find all 12 Penguin spies and the Polar bear in a single week	I see you Pee. You must talk to Chuck after finding everything to complete the achievement.	3	3	Medium	3.4		3.75	Medium	None			0.51-0.75	0.4	0.75	None	0	0
78ER	View	Obtain the Practiced Farmer rank	Requires 10,000 reputation. Reputation is gained when carrying out most activities granting Farming experience.	2	3	Medium	3		3.25	Medium	None			0-0.25	0	0.25	None	0	0
WN7G	View	Purchase the Buckets All The Way Down permanent unlock	Buckets are no longer required to remove compost from a compost bin. It can be purchased from Sydekix at the Garden of Kharid, costing 10,000 Crux Eqal favour.	2	3	Medium	3		3.25	Medium	None			0-0.25	0	0.25	None	0	0
3QQ7	View	You gotta catch 'em both, sometime!	After completing the Medium task to find the slimy egg, you are allowed to search Menaphos and Sophanem for the rarely spawning corrupted egg. The soulobby Discord may be able to help.	4	1	Beginner	1.2		1.5	Beginner	None			0.26-0.50	0.2	0.5	None	0	0
